tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitSteps
1883.00,-gneE23_0,45.25,13.13,1727.00,1059.00,-gneE13_0,5.10,0.00,tripinfo_668,156.00,668,0,184.62,1.00,141.29,DEFAULT_VEHTYPE,,114
1885.00,-gneE19_0,45.25,13.56,1811.00,1052.00,-gneE7_0,5.10,0.00,tripinfo_759,74.00,759,0,184.62,1.00,59.11,DEFAULT_VEHTYPE,,38
1886.00,gneE7_0,45.25,13.64,1191.00,265.00,-gneE12_0,5.10,0.00,tripinfo_926,695.00,926,0,490.40,1.00,658.94,DEFAULT_VEHTYPE,,594
1888.00,1/2to2/2_0,90.50,13.02,1718.00,755.00,-gneE8_0,5.10,0.00,tripinfo_963,170.00,963,0,228.56,1.00,152.44,DEFAULT_VEHTYPE,,120
1888.00,gneE5_0,45.25,12.71,1270.00,761.00,-gneE11_0,5.10,0.00,tripinfo_509,618.00,509,0,480.00,1.00,581.51,DEFAULT_VEHTYPE,,502
1891.00,gneE7_0,45.25,12.60,1814.00,1026.00,-gneE7_0,5.10,0.00,tripinfo_788,77.00,788,0,287.81,1.00,55.53,DEFAULT_VEHTYPE,,29
1897.00,-gneE20_0,45.25,13.02,1738.00,1096.00,-gneE7_0,5.10,0.00,tripinfo_642,159.00,642,0,390.68,1.00,130.03,DEFAULT_VEHTYPE,,106
1899.00,-gneE20_0,45.25,13.78,1724.00,1065.00,-gneE13_0,5.10,0.00,tripinfo_659,175.00,659,0,384.34,1.00,146.06,DEFAULT_VEHTYPE,,123
1900.00,gneE14_0,45.25,13.21,1739.00,997.00,-gneE13_0,5.10,0.00,tripinfo_742,161.00,742,0,90.40,1.00,153.87,DEFAULT_VEHTYPE,,139
1903.00,1/1to2/1_0,90.50,12.92,1658.00,698.00,-gneE8_0,5.10,0.00,tripinfo_960,245.00,960,0,327.21,1.00,220.40,DEFAULT_VEHTYPE,,174
1904.00,gneE5_0,45.25,12.71,1829.00,1016.00,-gneE7_0,5.10,0.00,tripinfo_813,75.00,813,0,90.40,1.00,68.02,DEFAULT_VEHTYPE,,59
1904.00,-gneE19_0,45.25,13.85,1570.00,881.00,-gneE11_0,5.10,0.00,tripinfo_689,334.00,689,0,384.34,1.00,305.01,DEFAULT_VEHTYPE,,266
1906.00,-gneE19_0,45.25,12.66,1630.00,869.00,-gneE11_0,5.10,0.00,tripinfo_761,276.00,761,0,384.34,1.00,246.94,DEFAULT_VEHTYPE,,211
1910.00,1/0to1/1_0,90.50,13.20,1643.00,786.00,-gneE8_0,5.10,0.00,tripinfo_857,267.00,857,0,424.34,1.00,234.81,DEFAULT_VEHTYPE,,206
1912.00,gneE8_0,45.25,13.49,1901.00,1169.00,-gneE9_0,5.10,0.00,tripinfo_732,11.00,732,0,90.40,1.00,4.02,DEFAULT_VEHTYPE,,0
1941.00,-gneE23_0,45.25,13.02,1431.00,766.00,gneE19_0,5.10,0.00,tripinfo_665,510.00,665,0,286.72,1.00,488.80,DEFAULT_VEHTYPE,,440
1941.00,gneE14_0,45.25,12.68,1750.00,1042.00,-gneE7_0,5.10,0.00,tripinfo_708,191.00,708,0,294.90,1.00,169.31,DEFAULT_VEHTYPE,,139
1942.00,-gneE19_0,45.25,13.86,1728.00,743.00,-gneE8_0,5.10,0.00,tripinfo_985,214.00,985,0,185.90,1.00,199.51,DEFAULT_VEHTYPE,,164
1942.00,gneE11_0,45.25,13.37,1717.00,870.00,-gneE11_0,5.10,0.00,tripinfo_847,225.00,847,0,277.25,1.00,203.31,DEFAULT_VEHTYPE,,171
1942.00,-gneE22_0,45.25,12.60,1736.00,1020.00,-gneE13_0,5.10,0.00,tripinfo_716,206.00,716,0,190.40,1.00,191.51,DEFAULT_VEHTYPE,,170
1943.00,0/2to1/2_0,90.50,6.93,1730.00,911.00,gneE19_0,5.10,0.00,tripinfo_819,213.00,819,0,228.84,1.00,196.12,DEFAULT_VEHTYPE,,154
1943.00,gneE13_0,45.25,13.47,1755.00,1031.00,-gneE7_0,5.10,0.00,tripinfo_724,188.00,724,0,290.40,1.00,166.49,DEFAULT_VEHTYPE,,133
1947.00,-gneE19_0,45.25,13.88,1721.00,1069.00,-gneE13_0,5.10,0.00,tripinfo_652,226.00,652,0,380.12,1.00,196.72,DEFAULT_VEHTYPE,,150
1949.00,0/0to1/0_0,90.50,12.96,1808.00,1082.00,-gneE7_0,5.10,0.00,tripinfo_726,141.00,726,0,340.97,1.00,115.56,DEFAULT_VEHTYPE,,84
1950.00,0/1to0/0_0,90.50,13.09,1727.00,925.00,gneE19_0,5.10,0.00,tripinfo_802,223.00,802,0,336.47,1.00,198.34,DEFAULT_VEHTYPE,,155
1950.00,-gneE23_0,45.25,12.90,1735.00,885.00,gneE19_0,5.10,0.00,tripinfo_850,215.00,850,0,286.72,1.00,193.65,DEFAULT_VEHTYPE,,161
1951.00,gneE7_0,45.25,13.04,1554.00,943.00,-gneE11_0,5.10,0.00,tripinfo_611,397.00,611,0,484.34,1.00,360.45,DEFAULT_VEHTYPE,,286
1951.00,gneE11_0,45.25,12.86,1910.00,1085.00,-gneE13_0,5.10,0.00,tripinfo_825,41.00,825,0,290.40,1.00,19.81,DEFAULT_VEHTYPE,,8
1952.00,1/0to0/0_0,90.50,8.77,1637.00,856.00,-gneE11_0,5.10,0.00,tripinfo_781,315.00,781,0,234.09,1.00,297.17,DEFAULT_VEHTYPE,,263
1952.00,-gneE23_0,45.25,13.02,1817.00,1017.00,-gneE7_0,5.10,0.00,tripinfo_800,135.00,800,0,190.40,1.00,120.76,DEFAULT_VEHTYPE,,104
1952.00,gneE14_0,45.25,13.16,1721.00,961.00,gneE19_0,5.10,0.00,tripinfo_760,231.00,760,0,391.22,1.00,202.61,DEFAULT_VEHTYPE,,160
1954.00,0/0to1/0_0,90.50,12.95,1628.00,933.00,gneE19_0,5.10,0.00,tripinfo_695,326.00,695,0,437.29,1.00,293.74,DEFAULT_VEHTYPE,,246
1954.00,gneE9_0,45.25,13.14,1721.00,732.00,gneE23_0,5.10,0.00,tripinfo_989,233.00,989,0,386.18,1.00,203.77,DEFAULT_VEHTYPE,,165
1955.00,-gneE19_0,45.25,12.76,1725.00,1105.00,-gneE9_0,5.10,0.00,tripinfo_620,230.00,620,0,190.40,1.00,216.00,DEFAULT_VEHTYPE,,184
1956.00,-gneE23_0,45.25,13.65,1567.00,895.00,-gneE11_0,5.10,0.00,tripinfo_672,389.00,672,0,380.12,1.00,359.74,DEFAULT_VEHTYPE,,307
1956.00,gneE13_0,45.25,13.26,1631.00,880.00,-gneE8_0,5.10,0.00,tripinfo_751,325.00,751,0,486.72,1.00,289.11,DEFAULT_VEHTYPE,,236
1959.00,1/2to0/2_0,90.50,11.76,1489.00,945.00,-gneE13_0,5.10,0.00,tripinfo_544,470.00,544,0,422.50,1.00,438.10,DEFAULT_VEHTYPE,,373
1959.00,gneE5_0,45.25,13.61,1649.00,773.00,-gneE8_0,5.10,0.00,tripinfo_876,310.00,876,0,290.40,1.00,288.55,DEFAULT_VEHTYPE,,243
1960.00,gneE8_0,45.25,13.47,1832.00,1003.00,-gneE7_0,5.10,0.00,tripinfo_829,128.00,829,0,284.50,1.00,105.67,DEFAULT_VEHTYPE,,83
1960.00,gneE13_0,45.25,12.93,1640.00,823.00,-gneE11_0,5.10,0.00,tripinfo_817,320.00,817,0,288.84,1.00,297.72,DEFAULT_VEHTYPE,,259
1961.00,gneE5_0,45.25,13.50,1652.00,750.00,-gneE8_0,5.10,0.00,tripinfo_902,309.00,902,0,290.40,1.00,287.76,DEFAULT_VEHTYPE,,239
1962.00,gneE9_0,45.25,13.58,1898.00,1043.00,-gneE7_0,5.10,0.00,tripinfo_855,64.00,855,0,288.84,1.00,42.53,DEFAULT_VEHTYPE,,25
1962.00,-gneE19_0,45.25,13.58,1897.00,1170.00,-gneE9_0,5.10,0.00,tripinfo_727,65.00,727,0,190.40,1.00,50.88,DEFAULT_VEHTYPE,,32
1962.00,gneE14_0,45.25,12.71,1811.00,921.00,-gneE11_0,5.10,0.00,tripinfo_890,151.00,890,0,284.50,1.00,129.52,DEFAULT_VEHTYPE,,98
1963.00,2/2to1/2_0,90.50,11.09,1718.00,734.00,gneE23_0,5.10,0.00,tripinfo_984,245.00,984,0,426.75,1.00,213.14,DEFAULT_VEHTYPE,,168
1965.00,-gneE23_0,45.25,12.56,1898.00,1114.00,-gneE13_0,5.10,0.00,tripinfo_784,67.00,784,0,184.62,1.00,52.60,DEFAULT_VEHTYPE,,30
1965.00,gneE5_0,45.25,12.87,1731.00,741.00,-gneE8_0,5.10,0.00,tripinfo_990,234.00,990,0,290.40,1.00,212.21,DEFAULT_VEHTYPE,,165
1965.00,gneE14_0,45.25,13.68,1823.00,1016.00,-gneE7_0,5.10,0.00,tripinfo_807,142.00,807,0,294.90,1.00,120.57,DEFAULT_VEHTYPE,,98
1968.00,0/1to1/1_0,90.50,12.85,1748.00,812.00,gneE19_0,5.10,0.00,tripinfo_936,220.00,936,0,332.25,1.00,194.99,DEFAULT_VEHTYPE,,167
1969.00,gneE5_0,45.25,12.78,1733.00,1029.00,-gneE13_0,5.10,0.00,tripinfo_704,236.00,704,0,284.50,1.00,213.89,DEFAULT_VEHTYPE,,183
1969.00,1/1to1/2_0,90.50,13.70,1820.00,1014.00,-gneE7_0,5.10,0.00,tripinfo_806,149.00,806,0,331.71,1.00,123.45,DEFAULT_VEHTYPE,,102
1971.00,-gneE23_0,45.25,12.92,1901.00,1096.00,-gneE13_0,5.10,0.00,tripinfo_805,70.00,805,0,184.62,1.00,55.56,DEFAULT_VEHTYPE,,27
1975.00,gneE9_0,45.25,13.01,1904.00,1154.00,-gneE9_0,5.10,0.00,tripinfo_750,71.00,750,0,287.81,1.00,49.43,DEFAULT_VEHTYPE,,28
1977.00,gneE8_0,45.25,13.47,1808.00,1056.00,-gneE13_0,5.10,0.00,tripinfo_752,169.00,752,0,480.00,1.00,133.21,DEFAULT_VEHTYPE,,107
1986.00,-gneE20_0,45.25,12.88,1730.00,1040.00,-gneE13_0,5.10,0.00,tripinfo_690,256.00,690,0,384.34,1.00,227.66,DEFAULT_VEHTYPE,,190
1994.00,-gneE22_0,45.25,13.58,1575.00,980.00,-gneE9_0,5.10,0.00,tripinfo_595,419.00,595,0,390.68,1.00,390.03,DEFAULT_VEHTYPE,,335
1996.00,-gneE22_0,45.25,13.43,1719.00,1117.00,-gneE9_0,5.10,0.00,tripinfo_602,277.00,602,0,390.68,1.00,247.98,DEFAULT_VEHTYPE,,209
1998.00,-gneE22_0,45.25,13.16,1730.00,1107.00,-gneE9_0,5.10,0.00,tripinfo_623,268.00,623,0,390.68,1.00,238.96,DEFAULT_VEHTYPE,,202
2028.00,1/2to0/2_0,90.50,4.81,1817.00,841.00,-gneE11_0,5.10,0.00,tripinfo_976,211.00,976,0,425.37,1.00,179.33,DEFAULT_VEHTYPE,,152
2031.00,0/2to1/2_0,90.50,9.97,1722.00,1115.00,-gneE9_0,5.10,0.00,tripinfo_607,309.00,607,0,333.34,1.00,284.01,DEFAULT_VEHTYPE,,238
2031.00,-gneE22_0,45.25,13.81,1826.00,1016.00,-gneE7_0,5.10,0.00,tripinfo_810,205.00,810,0,391.22,1.00,176.24,DEFAULT_VEHTYPE,,149
2031.00,gneE13_0,45.25,13.48,1634.00,880.00,-gneE8_0,5.10,0.00,tripinfo_754,397.00,754,0,486.72,1.00,361.64,DEFAULT_VEHTYPE,,315
2031.00,-gneE23_0,45.25,13.63,1734.00,1100.00,-gneE9_0,5.10,0.00,tripinfo_634,297.00,634,0,391.22,1.00,268.35,DEFAULT_VEHTYPE,,227
2034.00,gneE14_0,45.25,13.32,1646.00,780.00,-gneE8_0,5.10,0.00,tripinfo_866,388.00,866,0,491.22,1.00,351.54,DEFAULT_VEHTYPE,,299
2036.00,0/0to0/1_0,90.50,10.45,1814.00,917.00,-gneE11_0,5.10,0.00,tripinfo_897,222.00,897,0,329.59,1.00,197.67,DEFAULT_VEHTYPE,,161
2039.00,-gneE22_0,45.25,12.86,1931.00,994.00,-gneE13_0,5.10,0.00,tripinfo_937,108.00,937,0,190.40,1.00,93.71,DEFAULT_VEHTYPE,,76
2041.00,gneE12_0,45.25,13.30,1901.00,1029.00,-gneE7_0,5.10,0.00,tripinfo_872,140.00,872,0,495.72,1.00,103.62,DEFAULT_VEHTYPE,,82
2041.00,gneE8_0,45.25,12.63,1811.00,1054.00,-gneE13_0,5.10,0.00,tripinfo_757,230.00,757,0,480.00,1.00,194.21,DEFAULT_VEHTYPE,,159
2042.00,0/1to0/0_0,90.50,12.69,1634.00,857.00,-gneE11_0,5.10,0.00,tripinfo_777,408.00,777,0,422.50,1.00,376.65,DEFAULT_VEHTYPE,,314
2043.00,gneE11_0,45.25,13.25,1922.00,1071.00,-gneE13_0,5.10,0.00,tripinfo_851,121.00,851,0,290.40,1.00,99.31,DEFAULT_VEHTYPE,,83
2044.00,-gneE19_0,45.25,13.68,1907.00,1008.00,-gneE7_0,5.10,0.00,tripinfo_899,137.00,899,0,184.62,1.00,121.94,DEFAULT_VEHTYPE,,102
2044.00,gneE5_0,45.25,12.98,1913.00,1145.00,-gneE9_0,5.10,0.00,tripinfo_768,131.00,768,0,294.90,1.00,108.85,DEFAULT_VEHTYPE,,90
2044.00,gneE9_0,45.25,13.36,1814.00,1038.00,-gneE13_0,5.10,0.00,tripinfo_776,230.00,776,0,484.34,1.00,193.95,DEFAULT_VEHTYPE,,157
2045.00,gneE11_0,45.25,13.63,1925.00,1038.00,-gneE13_0,5.10,0.00,tripinfo_887,120.00,887,0,290.40,1.00,98.16,DEFAULT_VEHTYPE,,81
2049.00,1/2to2/2_0,90.50,12.81,1991.00,1102.00,-gneE9_0,5.10,0.00,tripinfo_889,58.00,889,0,233.06,1.00,40.20,DEFAULT_VEHTYPE,,24
2049.00,gneE12_0,45.25,13.69,1987.00,1038.00,-gneE13_0,5.10,0.00,tripinfo_949,62.00,949,0,294.90,1.00,39.89,DEFAULT_VEHTYPE,,24
2050.00,gneE7_0,45.25,13.01,1579.00,867.00,-gneE11_0,5.10,0.00,tripinfo_712,471.00,712,0,484.34,1.00,435.25,DEFAULT_VEHTYPE,,362
2050.00,-gneE23_0,45.25,13.27,1928.00,1019.00,-gneE13_0,5.10,0.00,tripinfo_909,122.00,909,0,184.62,1.00,107.45,DEFAULT_VEHTYPE,,87
2050.00,gneE8_0,45.25,13.82,1919.00,968.00,-gneE7_0,5.10,0.00,tripinfo_951,131.00,951,0,284.50,1.00,109.16,DEFAULT_VEHTYPE,,88
2050.00,gneE11_0,45.25,12.76,1991.00,1038.00,-gneE13_0,5.10,0.00,tripinfo_953,59.00,953,0,290.40,1.00,37.56,DEFAULT_VEHTYPE,,23
2052.00,gneE7_0,45.25,13.60,1904.00,1012.00,-gneE7_0,5.10,0.00,tripinfo_892,148.00,892,0,287.81,1.00,126.95,DEFAULT_VEHTYPE,,107
2052.00,gneE12_0,45.25,13.78,2000.00,1029.00,-gneE13_0,5.10,0.00,tripinfo_971,52.00,971,0,294.90,1.00,30.46,DEFAULT_VEHTYPE,,17
2054.00,gneE11_0,45.25,13.83,2003.00,1007.00,-gneE13_0,5.10,0.00,tripinfo_996,51.00,996,0,290.40,1.00,29.58,DEFAULT_VEHTYPE,,16
2055.00,0/2to0/1_0,90.50,12.76,1919.00,1116.00,-gneE9_0,5.10,0.00,tripinfo_803,136.00,803,0,340.97,1.00,110.99,DEFAULT_VEHTYPE,,86
2055.00,gneE13_0,45.25,13.33,1919.00,1074.00,-gneE13_0,5.10,0.00,tripinfo_845,136.00,845,0,277.25,1.00,115.08,DEFAULT_VEHTYPE,,95
2055.00,gneE5_0,45.25,13.33,1994.00,1071.00,-gneE9_0,5.10,0.00,tripinfo_923,61.00,923,0,294.90,1.00,39.59,DEFAULT_VEHTYPE,,23
2057.00,gneE11_0,45.25,12.75,1988.00,1127.00,-gneE9_0,5.10,0.00,tripinfo_861,69.00,861,0,288.84,1.00,47.65,DEFAULT_VEHTYPE,,31
2057.00,-gneE19_0,45.25,13.10,1904.00,1090.00,-gneE13_0,5.10,0.00,tripinfo_814,153.00,814,0,380.12,1.00,124.15,DEFAULT_VEHTYPE,,88
2058.00,-gneE22_0,45.25,13.51,1910.00,1010.00,-gneE7_0,5.10,0.00,tripinfo_900,148.00,900,0,391.22,1.00,119.22,DEFAULT_VEHTYPE,,97
2059.00,-gneE19_0,45.25,13.36,1907.00,1086.00,-gneE13_0,5.10,0.00,tripinfo_821,152.00,821,0,380.12,1.00,123.07,DEFAULT_VEHTYPE,,86
2059.00,gneE12_0,45.25,13.39,1997.00,1070.00,-gneE9_0,5.10,0.00,tripinfo_927,62.00,927,0,284.50,1.00,40.39,DEFAULT_VEHTYPE,,22
2061.00,gneE5_0,45.25,13.81,1820.00,828.00,-gneE11_0,5.10,0.00,tripinfo_992,241.00,992,0,480.00,1.00,205.09,DEFAULT_VEHTYPE,,156
2061.00,gneE7_0,45.25,12.69,1916.00,995.00,-gneE7_0,5.10,0.00,tripinfo_921,145.00,921,0,287.81,1.00,123.21,DEFAULT_VEHTYPE,,92
2062.00,-gneE19_0,45.25,13.88,1913.00,1083.00,-gneE13_0,5.10,0.00,tripinfo_830,149.00,830,0,380.12,1.00,119.89,DEFAULT_VEHTYPE,,80
2062.00,gneE7_0,45.25,13.14,1987.00,1019.00,-gneE7_0,5.10,0.00,tripinfo_968,75.00,968,0,287.81,1.00,53.95,DEFAULT_VEHTYPE,,26
2084.00,-gneE22_0,45.25,12.60,1910.00,1143.00,-gneE9_0,5.10,0.00,tripinfo_767,174.00,767,0,390.68,1.00,144.74,DEFAULT_VEHTYPE,,119
2086.00,-gneE22_0,45.25,13.86,1922.00,1099.00,-gneE9_0,5.10,0.00,tripinfo_823,164.00,823,0,390.68,1.00,134.75,DEFAULT_VEHTYPE,,108
2088.00,-gneE22_0,45.25,12.86,2003.00,1063.00,-gneE9_0,5.10,0.00,tripinfo_940,85.00,940,0,390.68,1.00,56.19,DEFAULT_VEHTYPE,,30
2122.00,gneE14_0,45.25,13.49,1808.00,1097.00,-gneE9_0,5.10,0.00,tripinfo_711,314.00,711,0,495.72,1.00,277.56,DEFAULT_VEHTYPE,,224
2123.00,gneE13_0,45.25,13.74,1907.00,1154.00,-gneE9_0,5.10,0.00,tripinfo_753,216.00,753,0,491.22,1.00,180.04,DEFAULT_VEHTYPE,,148
2126.00,gneE14_0,45.25,13.28,1916.00,1119.00,-gneE9_0,5.10,0.00,tripinfo_797,210.00,797,0,495.72,1.00,173.36,DEFAULT_VEHTYPE,,139
2127.00,gneE13_0,45.25,13.56,1994.00,1040.00,-gneE13_0,5.10,0.00,tripinfo_954,133.00,954,0,277.25,1.00,111.97,DEFAULT_VEHTYPE,,85
2129.00,gneE14_0,45.25,12.71,2000.00,1062.00,-gneE9_0,5.10,0.00,tripinfo_938,129.00,938,0,495.72,1.00,93.23,DEFAULT_VEHTYPE,,71
2129.00,gneE12_0,45.25,12.88,1913.00,995.00,-gneE7_0,5.10,0.00,tripinfo_918,216.00,918,0,495.72,1.00,179.85,DEFAULT_VEHTYPE,,150
2129.00,-gneE23_0,45.25,12.99,2006.00,1054.00,-gneE9_0,5.10,0.00,tripinfo_952,123.00,952,0,391.22,1.00,94.35,DEFAULT_VEHTYPE,,69
2131.00,gneE12_0,45.25,13.87,1990.00,999.00,-gneE7_0,5.10,0.00,tripinfo_991,141.00,991,0,495.72,1.00,104.64,DEFAULT_VEHTYPE,,75
2132.00,gneE8_0,45.25,13.60,1916.00,1072.00,-gneE13_0,5.10,0.00,tripinfo_844,216.00,844,0,480.00,1.00,179.77,DEFAULT_VEHTYPE,,148
2134.00,gneE11_0,45.25,13.76,2012.00,1029.00,-gneE9_0,5.10,0.00,tripinfo_983,122.00,983,0,288.84,1.00,100.45,DEFAULT_VEHTYPE,,82
2138.00,-gneE19_0,45.25,13.26,1997.00,1028.00,-gneE13_0,5.10,0.00,tripinfo_969,141.00,969,0,380.12,1.00,112.69,DEFAULT_VEHTYPE,,88
2144.00,gneE14_0,45.25,13.46,2009.00,1039.00,-gneE9_0,5.10,0.00,tripinfo_970,135.00,970,0,495.72,1.00,98.88,DEFAULT_VEHTYPE,,84
